gene_id,gene_symbol,split_name,rescue_positive_label,label_status,evidence_source_id,evidence_note
ENSG00000182196,ARL6IP4,validation,0,unlabeled_background,,
ENSG00000182197,EXT1,train,0,unlabeled_background,,
ENSG00000182199,SHMT2,train,0,unlabeled_background,,
ENSG00000182208,MOB2,validation,0,unlabeled_background,,
ENSG00000182218,HHIPL1,train,0,unlabeled_background,,
ENSG00000182220,ATP6AP2,test,0,unlabeled_background,,
ENSG00000182223,ZAR1,train,0,unlabeled_background,,
ENSG00000182224,CYB5D1,train,0,unlabeled_background,,
ENSG00000182240,BACE2,train,0,unlabeled_background,,
ENSG00000182247,UBE2E2,validation,0,unlabeled_background,,
ENSG00000182253,SYNM,validation,0,unlabeled_background,,
ENSG00000182255,KCNA4,train,0,unlabeled_background,,
ENSG00000182256,GABRG3,train,0,unlabeled_background,,
ENSG00000182263,FIGN,train,0,unlabeled_background,,
ENSG00000182272,B4GALNT4,validation,0,unlabeled_background,,
ENSG00000182287,AP1S2,train,0,unlabeled_background,,
ENSG00000182307,C8orf33,train,0,unlabeled_background,,
ENSG00000182308,DCAF4L1,train,0,unlabeled_background,,
ENSG00000182310,LINC00085,train,0,unlabeled_background,,
ENSG00000182318,ZSCAN22,train,0,unlabeled_background,,
ENSG00000182324,KCNJ14,train,0,unlabeled_background,,
ENSG00000182325,FBXL6,train,0,unlabeled_background,,
ENSG00000182326,C1S,train,0,unlabeled_background,,
ENSG00000182327,GLTPD2,train,0,unlabeled_background,,
ENSG00000182359,KBTBD3,train,0,unlabeled_background,,
ENSG00000182362,YBEY,train,0,unlabeled_background,,
ENSG00000182372,CLN8,train,0,unlabeled_background,,
ENSG00000182378,PLCXD1,train,0,unlabeled_background,,
ENSG00000182379,NXPH4,test,0,unlabeled_background,,
ENSG00000182389,CACNB4,train,0,unlabeled_background,,
ENSG00000182400,TRAPPC6B,test,0,unlabeled_background,,
ENSG00000182405,PGBD4,train,0,unlabeled_background,,
ENSG00000182446,NPLOC4,train,0,unlabeled_background,,
ENSG00000182463,TSHZ2,train,0,unlabeled_background,,
ENSG00000182473,EXOC7,train,0,unlabeled_background,,
ENSG00000182481,KPNA2,train,0,unlabeled_background,,
ENSG00000182484,WASH6P,test,0,unlabeled_background,,
ENSG00000182492,BGN,train,0,unlabeled_background,,
ENSG00000182500,ORAI1,test,0,unlabeled_background,,
ENSG00000182504,CEP97,train,0,unlabeled_background,,
ENSG00000182512,GLRX5,test,0,unlabeled_background,,
ENSG00000182518,FAM104B,train,0,unlabeled_background,,
ENSG00000182534,MXRA7,train,0,unlabeled_background,,
ENSG00000182541,LIMK2,train,0,unlabeled_background,,
ENSG00000182544,MFSD5,train,0,unlabeled_background,,
ENSG00000182551,ADI1,train,0,unlabeled_background,,
ENSG00000182552,RWDD4,train,0,unlabeled_background,,
ENSG00000182568,SATB1,train,0,unlabeled_background,,
ENSG00000182572,HIST1H3I,train,0,unlabeled_background,,
ENSG00000182575,NXPH3,validation,0,unlabeled_background,,
ENSG00000182578,CSF1R,train,0,unlabeled_background,,
ENSG00000182580,EPHB3,train,0,unlabeled_background,,
ENSG00000182584,ACTL10,validation,0,unlabeled_background,,
ENSG00000182600,C2orf82,train,0,unlabeled_background,,
ENSG00000182601,HS3ST4,train,0,unlabeled_background,,
ENSG00000182606,TRAK1,train,0,unlabeled_background,,
ENSG00000182611,HIST1H2AJ,train,0,unlabeled_background,,
ENSG00000182612,TSPAN10,test,0,unlabeled_background,,
ENSG00000182621,PLCB1,train,0,unlabeled_background,,
ENSG00000182628,SKA2,validation,0,unlabeled_background,,
ENSG00000182636,NDN,train,0,unlabeled_background,,
ENSG00000182646,FAM156A,train,0,unlabeled_background,,
ENSG00000182667,NTM,train,0,unlabeled_background,,
ENSG00000182670,TTC3,train,0,unlabeled_background,,
ENSG00000182674,KCNB2,test,0,unlabeled_background,,
ENSG00000182676,PPP1R27,validation,0,unlabeled_background,,
ENSG00000182685,BRICD5,train,0,unlabeled_background,,
ENSG00000182700,IGIP,train,0,unlabeled_background,,
ENSG00000182704,TSKU,test,0,unlabeled_background,,
ENSG00000182718,ANXA2,train,0,unlabeled_background,,
ENSG00000182732,RGS6,train,0,unlabeled_background,,
ENSG00000182742,HOXB4,train,0,unlabeled_background,,
ENSG00000182749,PAQR7,train,0,unlabeled_background,,
ENSG00000182752,PAPPA,train,0,unlabeled_background,,
ENSG00000182759,MAFA,train,0,unlabeled_background,,
ENSG00000182768,NGRN,validation,0,unlabeled_background,,
ENSG00000182771,GRID1,validation,0,unlabeled_background,,
ENSG00000182791,CCDC87,validation,0,unlabeled_background,,
ENSG00000182796,TMEM198B,train,0,unlabeled_background,,
ENSG00000182809,CRIP2,train,0,unlabeled_background,,
ENSG00000182810,DDX28,test,0,unlabeled_background,,
ENSG00000182827,ACBD3,train,0,unlabeled_background,,
ENSG00000182831,C16orf72,train,0,unlabeled_background,,
ENSG00000182836,PLCXD3,train,0,unlabeled_background,,
ENSG00000182841,RRP7B,train,0,unlabeled_background,,
ENSG00000182858,ALG12,test,0,unlabeled_background,,
ENSG00000182870,GALNT9,train,0,unlabeled_background,,
ENSG00000182871,COL18A1,train,0,unlabeled_background,,
ENSG00000182872,RBM10,train,0,unlabeled_background,,
ENSG00000182890,GLUD2,train,0,unlabeled_background,,
ENSG00000182899,RPL35A,train,0,unlabeled_background,,
ENSG00000182901,RGS7,train,0,unlabeled_background,,
ENSG00000182902,SLC25A18,train,0,unlabeled_background,,
ENSG00000182903,ZNF721,train,0,unlabeled_background,,
ENSG00000182909,LENG9,validation,0,unlabeled_background,,
ENSG00000182912,C21orf90,train,0,unlabeled_background,,
ENSG00000182916,TCEAL7,train,0,unlabeled_background,,
ENSG00000182919,C11orf54,train,0,unlabeled_background,,
ENSG00000182923,CEP63,test,0,unlabeled_background,,
ENSG00000182934,SRPR,train,0,unlabeled_background,,
ENSG00000182944,EWSR1,train,0,unlabeled_background,,
ENSG00000182952,HMGN4,train,0,unlabeled_background,,
ENSG00000182957,SPATA13,validation,0,unlabeled_background,,
ENSG00000182963,GJC1,train,0,unlabeled_background,,
ENSG00000182968,SOX1,test,0,unlabeled_background,,
ENSG00000182973,CNOT10,validation,0,unlabeled_background,,
ENSG00000182979,MTA1,test,0,unlabeled_background,,
ENSG00000182985,CADM1,train,0,unlabeled_background,,
ENSG00000182986,ZNF320,train,0,unlabeled_background,,
ENSG00000182993,C12orf60,test,0,unlabeled_background,,
ENSG00000183010,PYCR1,test,0,unlabeled_background,,
ENSG00000183011,LSMD1,train,0,unlabeled_background,,
ENSG00000183018,SPNS2,train,0,unlabeled_background,,
ENSG00000183020,AP2A2,validation,0,unlabeled_background,,
ENSG00000183023,SLC8A1,train,0,unlabeled_background,,
ENSG00000183032,SLC25A21,train,0,unlabeled_background,,
ENSG00000183036,PCP4,train,0,unlabeled_background,,
ENSG00000183044,ABAT,train,0,unlabeled_background,,
ENSG00000183048,SLC25A10,train,0,unlabeled_background,,
ENSG00000183049,CAMK1D,validation,0,unlabeled_background,,
ENSG00000183060,LYSMD4,validation,0,unlabeled_background,,
ENSG00000183067,IGSF5,train,0,unlabeled_background,,
ENSG00000183077,AFMID,test,0,unlabeled_background,,
ENSG00000183087,GAS6,validation,0,unlabeled_background,,
ENSG00000183091,NEB,test,0,unlabeled_background,,
ENSG00000183092,BEGAIN,train,0,unlabeled_background,,
ENSG00000183098,GPC6,test,0,unlabeled_background,,
ENSG00000183111,ARHGEF37,train,0,unlabeled_background,,
ENSG00000183114,FAM43B,train,0,unlabeled_background,,
ENSG00000183117,CSMD1,train,0,unlabeled_background,,
ENSG00000183137,CEP57L1,train,0,unlabeled_background,,
ENSG00000183150,GPR19,train,0,unlabeled_background,,
ENSG00000183155,RABIF,train,0,unlabeled_background,,
ENSG00000183161,FANCF,train,0,unlabeled_background,,
ENSG00000183166,CALN1,train,0,unlabeled_background,,
ENSG00000183172,SMDT1,train,0,unlabeled_background,,
ENSG00000183186,C2CD4C,train,0,unlabeled_background,,
ENSG00000183196,CHST6,train,0,unlabeled_background,,
ENSG00000183207,RUVBL2,train,0,unlabeled_background,,
ENSG00000183208,GDPGP1,test,0,unlabeled_background,,
ENSG00000183230,CTNNA3,test,0,unlabeled_background,,
ENSG00000183250,C21orf67,train,0,unlabeled_background,,
ENSG00000183255,PTTG1IP,train,0,unlabeled_background,,
ENSG00000183258,DDX41,train,0,unlabeled_background,,
ENSG00000183260,ABHD16B,train,0,unlabeled_background,,
ENSG00000183281,PLGLB1,train,0,unlabeled_background,,
ENSG00000183283,DAZAP2,validation,0,unlabeled_background,,
ENSG00000183307,CECR6,train,0,unlabeled_background,,
ENSG00000183309,ZNF623,train,0,unlabeled_background,,
ENSG00000183317,EPHA10,train,0,unlabeled_background,,
ENSG00000183323,CCDC125,train,0,unlabeled_background,,
ENSG00000183337,BCOR,train,0,unlabeled_background,,
ENSG00000183340,JRKL,train,0,unlabeled_background,,
ENSG00000183346,C10orf107,train,0,unlabeled_background,,
ENSG00000183354,KIAA2026,train,0,unlabeled_background,,
ENSG00000183386,FHL3,validation,0,unlabeled_background,,
ENSG00000183397,C19orf71,train,0,unlabeled_background,,
ENSG00000183401,CCDC159,validation,0,unlabeled_background,,
ENSG00000183405,RPS7P1,train,0,unlabeled_background,,
ENSG00000183426,NPIPA1,train,0,unlabeled_background,,
ENSG00000183431,SF3A3,train,0,unlabeled_background,,
ENSG00000183454,GRIN2A,train,1,named_positive,hribkova_2022_clozapine_rescue,Explicitly described as part of glutamatergic signaling enhanced by clozapine pretreatment.
ENSG00000183474,GTF2H2C,validation,0,unlabeled_background,,
ENSG00000183475,ASB7,validation,0,unlabeled_background,,
ENSG00000183476,SH2D7,train,0,unlabeled_background,,
ENSG00000183495,EP400,train,0,unlabeled_background,,
ENSG00000183496,MEX3B,train,0,unlabeled_background,,
ENSG00000183506,PI4KAP2,validation,0,unlabeled_background,,
ENSG00000183513,COA5,train,0,unlabeled_background,,
ENSG00000183520,UTP11L,train,0,unlabeled_background,,
ENSG00000183527,PSMG1,test,0,unlabeled_background,,
ENSG00000183530,PRR14L,train,0,unlabeled_background,,
ENSG00000183535,COL18A1-AS1,train,0,unlabeled_background,,
ENSG00000183558,HIST2H2AA3,test,0,unlabeled_background,,
ENSG00000183569,SERHL2,test,0,unlabeled_background,,
ENSG00000183570,PCBP3,validation,0,unlabeled_background,,
ENSG00000183576,SETD3,test,0,unlabeled_background,,
ENSG00000183579,ZNRF3,train,0,unlabeled_background,,
ENSG00000183580,FBXL7,train,0,unlabeled_background,,
ENSG00000183597,TANGO2,validation,0,unlabeled_background,,
ENSG00000183598,HIST2H3D,test,0,unlabeled_background,,
ENSG00000183605,SFXN4,train,0,unlabeled_background,,
ENSG00000183617,MRPL54,train,0,unlabeled_background,,
ENSG00000183621,ZNF438,validation,0,unlabeled_background,,
ENSG00000183624,C3orf37,train,0,unlabeled_background,,
ENSG00000183628,DGCR6,train,0,unlabeled_background,,
ENSG00000183647,ZNF530,train,0,unlabeled_background,,
ENSG00000183648,NDUFB1,test,0,unlabeled_background,,
ENSG00000183655,KLHL25,train,0,unlabeled_background,,
ENSG00000183665,TRMT12,train,0,unlabeled_background,,
ENSG00000183666,GUSBP1,train,0,unlabeled_background,,
ENSG00000183671,GPR1,train,0,unlabeled_background,,
ENSG00000183684,ALYREF,validation,0,unlabeled_background,,
ENSG00000183688,FAM101B,train,0,unlabeled_background,,
ENSG00000183690,EFHC2,train,0,unlabeled_background,,
ENSG00000183691,NOG,train,0,unlabeled_background,,
ENSG00000183696,UPP1,train,0,unlabeled_background,,
ENSG00000183715,OPCML,train,0,unlabeled_background,,
ENSG00000183718,TRIM52,validation,0,unlabeled_background,,
ENSG00000183722,LHFP,train,0,unlabeled_background,,
ENSG00000183723,CMTM4,train,0,unlabeled_background,,
ENSG00000183726,TMEM50A,validation,0,unlabeled_background,,
ENSG00000183735,TBK1,train,0,unlabeled_background,,
ENSG00000183741,CBX6,train,0,unlabeled_background,,
ENSG00000183751,TBL3,validation,0,unlabeled_background,,
ENSG00000183762,KREMEN1,validation,0,unlabeled_background,,
ENSG00000183763,TRAIP,train,0,unlabeled_background,,
ENSG00000183765,CHEK2,train,0,unlabeled_background,,
ENSG00000183775,KCTD16,test,0,unlabeled_background,,
ENSG00000183778,B3GALT5,train,0,unlabeled_background,,
ENSG00000183779,ZNF703,test,0,unlabeled_background,,
ENSG00000183780,SLC35F3,test,0,unlabeled_background,,
ENSG00000183793,NPIPA5,train,0,unlabeled_background,,
ENSG00000183798,EMILIN3,train,0,unlabeled_background,,
ENSG00000183808,RBM12B,train,0,unlabeled_background,,
ENSG00000183814,LIN9,test,0,unlabeled_background,,
ENSG00000183826,BTBD9,train,0,unlabeled_background,,
ENSG00000183828,NUDT14,train,0,unlabeled_background,,
ENSG00000183831,ANKRD45,train,0,unlabeled_background,,
ENSG00000183833,MAATS1,train,0,unlabeled_background,,
ENSG00000183837,PNMA3,train,0,unlabeled_background,,
ENSG00000183840,GPR39,train,0,unlabeled_background,,
ENSG00000183850,ZNF730,test,0,unlabeled_background,,
ENSG00000183853,KIRREL,train,0,unlabeled_background,,
ENSG00000183856,IQGAP3,train,0,unlabeled_background,,
ENSG00000183864,TOB2,train,0,unlabeled_background,,
ENSG00000183873,SCN5A,train,0,unlabeled_background,,
ENSG00000183878,UTY,train,0,unlabeled_background,,
ENSG00000183891,TTC32,validation,0,unlabeled_background,,
ENSG00000183908,LRRC55,test,0,unlabeled_background,,
ENSG00000183914,DNAH2,train,0,unlabeled_background,,
ENSG00000183929,DUSP5P1,train,0,unlabeled_background,,
ENSG00000183935,HTR7P1,test,0,unlabeled_background,,
ENSG00000183943,PRKX,train,0,unlabeled_background,,
ENSG00000183955,SETD8,validation,0,unlabeled_background,,
ENSG00000183960,KCNH8,test,1,named_positive,hribkova_2022_clozapine_rescue,Explicitly described as an additional channel gene implicated in schizophrenia and clozapine response.
ENSG00000183963,SMTN,train,0,unlabeled_background,,
ENSG00000183977,PP2D1,validation,0,unlabeled_background,,
ENSG00000183978,COA3,train,0,unlabeled_background,,
ENSG00000184005,ST6GALNAC3,train,0,unlabeled_background,,
ENSG00000184007,PTP4A2,validation,0,unlabeled_background,,
ENSG00000184009,ACTG1,train,0,unlabeled_background,,
ENSG00000184014,DENND5A,train,0,unlabeled_background,,
ENSG00000184047,DIABLO,train,0,unlabeled_background,,
ENSG00000184056,VPS33B,train,0,unlabeled_background,,
ENSG00000184058,TBX1,train,0,unlabeled_background,,
ENSG00000184060,ADAP2,train,0,unlabeled_background,,
ENSG00000184076,UQCR10,train,0,unlabeled_background,,
ENSG00000184083,FAM120C,train,0,unlabeled_background,,
ENSG00000184110,EIF3C,train,0,unlabeled_background,,
ENSG00000184113,CLDN5,test,0,unlabeled_background,,
ENSG00000184117,NIPSNAP1,train,0,unlabeled_background,,
ENSG00000184144,CNTN2,train,0,unlabeled_background,,
ENSG00000184154,LRTOMT,test,0,unlabeled_background,,
ENSG00000184156,KCNQ3,test,0,unlabeled_background,,
ENSG00000184162,NR2C2AP,train,0,unlabeled_background,,
ENSG00000184163,FAM132A,train,0,unlabeled_background,,
ENSG00000184164,CRELD2,train,0,unlabeled_background,,
ENSG00000184178,SCFD2,test,0,unlabeled_background,,
ENSG00000184182,UBE2F,validation,0,unlabeled_background,,
ENSG00000184194,GPR173,train,0,unlabeled_background,,
ENSG00000184203,PPP1R2,train,0,unlabeled_background,,
ENSG00000184205,TSPYL2,train,0,unlabeled_background,,
ENSG00000184206,GOLGA6L4,train,0,unlabeled_background,,
ENSG00000184207,PGP,test,0,unlabeled_background,,
ENSG00000184208,C22orf46,validation,0,unlabeled_background,,
ENSG00000184209,SNRNP35,validation,0,unlabeled_background,,
ENSG00000184216,IRAK1,train,0,unlabeled_background,,
ENSG00000184220,CMSS1,train,0,unlabeled_background,,
ENSG00000184226,PCDH9,train,0,unlabeled_background,,
ENSG00000184232,OAF,validation,0,unlabeled_background,,
ENSG00000184258,CDR1,train,0,unlabeled_background,,
ENSG00000184260,HIST2H2AC,validation,0,unlabeled_background,,
ENSG00000184261,KCNK12,train,0,unlabeled_background,,
ENSG00000184270,HIST2H2AB,test,0,unlabeled_background,,
ENSG00000184271,POU6F1,validation,0,unlabeled_background,,
ENSG00000184274,LINC00315,train,0,unlabeled_background,,
ENSG00000184277,TM2D3,train,0,unlabeled_background,,
ENSG00000184281,TSSC4,validation,0,unlabeled_background,,
ENSG00000184304,PRKD1,train,0,unlabeled_background,,
ENSG00000184305,CCSER1,validation,0,unlabeled_background,,
ENSG00000184307,ZDHHC23,train,0,unlabeled_background,,
ENSG00000184313,MROH7,validation,0,unlabeled_background,,
ENSG00000184343,SRPK3,validation,0,unlabeled_background,,
ENSG00000184344,GDF3,train,0,unlabeled_background,,
ENSG00000184347,SLIT3,test,0,unlabeled_background,,
ENSG00000184348,HIST1H2AK,train,0,unlabeled_background,,
ENSG00000184349,EFNA5,validation,0,unlabeled_background,,
ENSG00000184357,HIST1H1B,train,0,unlabeled_background,,
ENSG00000184368,MAP7D2,train,0,unlabeled_background,,
ENSG00000184371,CSF1,test,0,unlabeled_background,,
ENSG00000184381,PLA2G6,validation,0,unlabeled_background,,
ENSG00000184384,MAML2,train,0,unlabeled_background,,
ENSG00000184402,SS18L1,train,0,unlabeled_background,,
ENSG00000184408,KCND2,test,0,unlabeled_background,,
ENSG00000184428,TOP1MT,test,0,unlabeled_background,,
ENSG00000184432,COPB2,validation,0,unlabeled_background,,
ENSG00000184434,LRRC19,test,0,unlabeled_background,,
ENSG00000184436,THAP7,train,0,unlabeled_background,,
ENSG00000184445,KNTC1,train,0,unlabeled_background,,
ENSG00000184451,CCR10,train,0,unlabeled_background,,
ENSG00000184465,WDR27,train,0,unlabeled_background,,
ENSG00000184470,TXNRD2,train,0,unlabeled_background,,
ENSG00000184481,FOXO4,train,0,unlabeled_background,,
ENSG00000184486,POU3F2,validation,0,unlabeled_background,,
ENSG00000184489,PTP4A3,train,0,unlabeled_background,,
ENSG00000184500,PROS1,validation,0,unlabeled_background,,
ENSG00000184508,HDDC3,train,0,unlabeled_background,,
ENSG00000184515,BEX5,train,0,unlabeled_background,,
ENSG00000184517,ZFP1,train,0,unlabeled_background,,
ENSG00000184524,CEND1,train,0,unlabeled_background,,
ENSG00000184545,DUSP8,train,0,unlabeled_background,,
ENSG00000184557,SOCS3,train,0,unlabeled_background,,
ENSG00000184564,SLITRK6,train,0,unlabeled_background,,
ENSG00000184575,XPOT,train,0,unlabeled_background,,
ENSG00000184588,PDE4B,validation,0,unlabeled_background,,
ENSG00000184602,SNN,validation,0,unlabeled_background,,
ENSG00000184611,KCNH7,train,0,unlabeled_background,,
ENSG00000184613,NELL2,test,0,unlabeled_background,,
ENSG00000184617,ZNF840,train,0,unlabeled_background,,
ENSG00000184619,KRBA2,validation,0,unlabeled_background,,
ENSG00000184634,MED12,train,0,unlabeled_background,,
ENSG00000184635,ZNF93,train,0,unlabeled_background,,
ENSG00000184640,SEPT9,test,0,unlabeled_background,,
ENSG00000184661,CDCA2,test,0,unlabeled_background,,
ENSG00000184669,OR7E14P,validation,0,unlabeled_background,,
ENSG00000184672,RALYL,train,0,unlabeled_background,,
ENSG00000184674,GSTT1,train,0,unlabeled_background,,
ENSG00000184675,AMER1,train,0,unlabeled_background,,
ENSG00000184677,ZBTB40,test,0,unlabeled_background,,
ENSG00000184678,HIST2H2BE,train,0,unlabeled_background,,
ENSG00000184702,SEPT5,test,0,unlabeled_background,,
ENSG00000184708,EIF4ENIF1,validation,0,unlabeled_background,,
ENSG00000184731,FAM110C,train,0,unlabeled_background,,
ENSG00000184743,ATL3,train,0,unlabeled_background,,
ENSG00000184752,NDUFA12,validation,0,unlabeled_background,,
ENSG00000184786,TCTE3,train,0,unlabeled_background,,
ENSG00000184787,UBE2G2,train,0,unlabeled_background,,
ENSG00000184788,SATL1,train,0,unlabeled_background,,
ENSG00000184792,OSBP2,test,0,unlabeled_background,,
ENSG00000184809,C21orf88,train,0,unlabeled_background,,
ENSG00000184825,HIST1H2AH,validation,0,unlabeled_background,,
ENSG00000184828,ZBTB7C,train,0,unlabeled_background,,
ENSG00000184831,APOO,train,0,unlabeled_background,,
ENSG00000184838,PRR16,train,0,unlabeled_background,,
ENSG00000184840,TMED9,validation,0,unlabeled_background,,
ENSG00000184845,DRD1,train,0,unlabeled_background,,
ENSG00000184857,TMEM186,test,0,unlabeled_background,,
ENSG00000184863,RBM33,test,0,unlabeled_background,,
ENSG00000184867,ARMCX2,train,0,unlabeled_background,,
ENSG00000184886,PIGW,train,0,unlabeled_background,,
ENSG00000184887,BTBD6,validation,0,unlabeled_background,,
ENSG00000184897,H1FX,train,0,unlabeled_background,,
ENSG00000184898,RBM43,train,0,unlabeled_background,,
ENSG00000184900,SUMO3,train,0,unlabeled_background,,
ENSG00000184903,IMMP2L,train,0,unlabeled_background,,
ENSG00000184905,TCEAL2,validation,0,unlabeled_background,,
ENSG00000184916,JAG2,train,0,unlabeled_background,,
ENSG00000184922,FMNL1,train,0,unlabeled_background,,
ENSG00000184923,NUTM2A,train,0,unlabeled_background,,
ENSG00000184924,PTRHD1,train,0,unlabeled_background,,
ENSG00000184939,ZFP90,train,0,unlabeled_background,,
ENSG00000184949,FAM227A,train,0,unlabeled_background,,
ENSG00000184956,MUC6,train,0,unlabeled_background,,
ENSG00000184967,NOC4L,validation,0,unlabeled_background,,
ENSG00000184979,USP18,train,0,unlabeled_background,,
ENSG00000184983,NDUFA6,train,0,unlabeled_background,,
ENSG00000184984,CHRM5,train,0,unlabeled_background,,
ENSG00000184985,SORCS2,validation,0,unlabeled_background,,
ENSG00000184986,TMEM121,validation,0,unlabeled_background,,
ENSG00000184988,TMEM106A,test,0,unlabeled_background,,
ENSG00000184990,SIVA1,train,0,unlabeled_background,,
ENSG00000184992,BRI3BP,validation,0,unlabeled_background,,
ENSG00000185000,DGAT1,validation,0,unlabeled_background,,
ENSG00000185008,ROBO2,test,0,unlabeled_background,,
ENSG00000185009,AP3M1,train,0,unlabeled_background,,
ENSG00000185010,F8,validation,0,unlabeled_background,,
ENSG00000185015,CA13,train,0,unlabeled_background,,
ENSG00000185019,UBOX5,train,0,unlabeled_background,,
ENSG00000185022,MAFF,train,0,unlabeled_background,,
ENSG00000185024,BRF1,train,0,unlabeled_background,,
ENSG00000185033,SEMA4B,train,0,unlabeled_background,,
ENSG00000185043,CIB1,validation,0,unlabeled_background,,
ENSG00000185046,ANKS1B,test,0,unlabeled_background,,
ENSG00000185049,NELFA,train,0,unlabeled_background,,
ENSG00000185052,SLC24A3,train,0,unlabeled_background,,
ENSG00000185055,EFCAB10,train,0,unlabeled_background,,
ENSG00000185070,FLRT2,train,0,unlabeled_background,,
ENSG00000185085,INTS5,validation,0,unlabeled_background,,
ENSG00000185088,RPS27L,train,0,unlabeled_background,,
ENSG00000185090,MANEAL,train,0,unlabeled_background,,
ENSG00000185100,ADSSL1,train,0,unlabeled_background,,
ENSG00000185104,FAF1,train,0,unlabeled_background,,
ENSG00000185112,FAM43A,validation,0,unlabeled_background,,
ENSG00000185115,NDNL2,train,0,unlabeled_background,,
ENSG00000185122,HSF1,train,0,unlabeled_background,,
ENSG00000185127,C6orf120,train,0,unlabeled_background,,
ENSG00000185128,TBC1D3F,train,0,unlabeled_background,,
ENSG00000185129,PURA,validation,0,unlabeled_background,,
ENSG00000185130,HIST1H2BL,test,0,unlabeled_background,,
ENSG00000185133,INPP5J,train,0,unlabeled_background,,
ENSG00000185149,NPY2R,train,0,unlabeled_background,,
ENSG00000185158,LRRC37B,train,0,unlabeled_background,,
ENSG00000185163,DDX51,train,0,unlabeled_background,,
ENSG00000185164,NOMO2,test,0,unlabeled_background,,
ENSG00000185187,SIGIRR,validation,0,unlabeled_background,,
ENSG00000185189,NRBP2,train,0,unlabeled_background,,
ENSG00000185201,IFITM2,test,0,unlabeled_background,,
ENSG00000185215,TNFAIP2,train,0,unlabeled_background,,
ENSG00000185219,ZNF445,test,0,unlabeled_background,,
ENSG00000185220,PGBD2,train,0,unlabeled_background,,
ENSG00000185222,WBP5,train,0,unlabeled_background,,
ENSG00000185236,RAB11B,train,0,unlabeled_background,,
ENSG00000185238,PRMT3,train,0,unlabeled_background,,
ENSG00000185245,GP1BA,train,0,unlabeled_background,,
ENSG00000185246,PRPF39,train,0,unlabeled_background,,
ENSG00000185250,PPIL6,validation,0,unlabeled_background,,
ENSG00000185252,ZNF74,test,0,unlabeled_background,,
ENSG00000185261,KIAA0825,test,0,unlabeled_background,,
ENSG00000185262,UBALD2,test,0,unlabeled_background,,
ENSG00000185267,CDNF,test,0,unlabeled_background,,
ENSG00000185274,WBSCR17,train,0,unlabeled_background,,
ENSG00000185275,CD24P4,train,0,unlabeled_background,,
ENSG00000185278,ZBTB37,train,0,unlabeled_background,,
ENSG00000185298,CCDC137,train,0,unlabeled_background,,
ENSG00000185304,RGPD2,train,0,unlabeled_background,,
ENSG00000185305,ARL15,train,0,unlabeled_background,,
ENSG00000185324,CDK10,train,0,unlabeled_background,,
ENSG00000185338,SOCS1,train,0,unlabeled_background,,
ENSG00000185339,TCN2,validation,0,unlabeled_background,,
ENSG00000185340,GAS2L1,validation,0,unlabeled_background,,
ENSG00000185344,ATP6V0A2,test,0,unlabeled_background,,
ENSG00000185345,PARK2,train,0,unlabeled_background,,
ENSG00000185347,C14orf80,train,0,unlabeled_background,,
ENSG00000185352,HS6ST3,train,0,unlabeled_background,,
ENSG00000185359,HGS,train,0,unlabeled_background,,
ENSG00000185361,TNFAIP8L1,train,0,unlabeled_background,,
ENSG00000185379,RAD51D,train,0,unlabeled_background,,
ENSG00000185386,MAPK11,train,0,unlabeled_background,,
ENSG00000185404,SP140L,validation,0,unlabeled_background,,
ENSG00000185418,TARSL2,validation,0,unlabeled_background,,
ENSG00000185420,SMYD3,train,0,unlabeled_background,,
ENSG00000185432,METTL7A,train,0,unlabeled_background,,
ENSG00000185437,SH3BGR,train,0,unlabeled_background,,
ENSG00000185442,FAM174B,train,0,unlabeled_background,,
ENSG00000185453,C19orf68,train,0,unlabeled_background,,
ENSG00000185475,TMEM179B,validation,0,unlabeled_background,,
ENSG00000185477,GPRIN3,validation,0,unlabeled_background,,
ENSG00000185480,PARPBP,validation,0,unlabeled_background,,
ENSG00000185482,STAC3,validation,0,unlabeled_background,,
ENSG00000185483,ROR1,train,0,unlabeled_background,,
ENSG00000185485,SDHAP1,train,0,unlabeled_background,,
ENSG00000185499,MUC1,validation,0,unlabeled_background,,
ENSG00000185504,C17orf70,train,0,unlabeled_background,,
ENSG00000185507,IRF7,train,0,unlabeled_background,,
ENSG00000185513,L3MBTL1,train,0,unlabeled_background,,
ENSG00000185515,BRCC3,train,0,unlabeled_background,,
ENSG00000185518,SV2B,test,0,unlabeled_background,,
ENSG00000185519,FAM131C,train,0,unlabeled_background,,
ENSG00000185522,C11orf35,train,0,unlabeled_background,,
ENSG00000185532,PRKG1,train,0,unlabeled_background,,
ENSG00000185551,NR2F2,validation,0,unlabeled_background,,
ENSG00000185559,DLK1,train,0,unlabeled_background,,
ENSG00000185561,TLCD2,train,0,unlabeled_background,,
ENSG00000185565,LSAMP,test,0,unlabeled_background,,
ENSG00000185567,AHNAK2,train,0,unlabeled_background,,
ENSG00000185585,OLFML2A,train,0,unlabeled_background,,
ENSG00000185591,SP1,train,0,unlabeled_background,,
ENSG00000185596,WASH3P,test,0,unlabeled_background,,
ENSG00000185608,MRPL40,train,0,unlabeled_background,,
ENSG00000185615,PDIA2,validation,0,unlabeled_background,,
ENSG00000185619,PCGF3,train,0,unlabeled_background,,
ENSG00000185621,LMLN,train,0,unlabeled_background,,
ENSG00000185624,P4HB,train,0,unlabeled_background,,
